0.05,0.6
0.049846,0.59894
0.049736,0.59788
0.049667,0.59682
0.049635,0.59575
0.049638,0.59468
0.04967,0.59362
0.049728,0.59255
0.049808,0.59149
0.049906,0.59042
0.050018,0.58936
0.050141,0.5883
0.050271,0.58724
0.050408,0.58619
0.050554,0.58513
0.050708,0.58407
0.050872,0.58302
0.051046,0.58197
0.05123,0.58091
0.051426,0.57986
0.051631,0.57882
0.051846,0.57777
0.05207,0.57673
0.052303,0.57569
0.052546,0.57465
0.052798,0.57361
0.053058,0.57258
0.053328,0.57154
0.053607,0.57051
0.053895,0.56949
0.054192,0.56846
0.054498,0.56744
0.054812,0.56642
0.055135,0.5654
0.055467,0.56439
0.055806,0.56338
0.056154,0.56237
0.056511,0.56136
0.056875,0.56036
0.057247,0.55936
0.057628,0.55836
0.058016,0.55737
0.058411,0.55638
0.058814,0.55539
0.059225,0.5544
0.059643,0.55342
0.060068,0.55244
0.060501,0.55147
0.06094,0.55049
0.061386,0.54952
0.06184,0.54856
0.0623,0.54759
0.062766,0.54663
0.063239,0.54568
0.063719,0.54473
0.064205,0.54378
0.064698,0.54283
0.065197,0.54188
0.065701,0.54094
0.066212,0.54001
0.066729,0.53907
0.067252,0.53814
0.06778,0.53722
0.068315,0.53629
0.068855,0.53537
0.0694,0.53445
0.069951,0.53354
0.070508,0.53263
0.071069,0.53172
0.071636,0.53082
0.072209,0.52992
0.072786,0.52902
0.073368,0.52813
0.073956,0.52724
0.074548,0.52635
0.075146,0.52546
0.075748,0.52458
0.076355,0.5237
0.076967,0.52283
0.077584,0.52196
0.078205,0.52109
0.078831,0.52023
0.079461,0.51937
0.080096,0.51851
0.080735,0.51765
0.081378,0.5168
0.082026,0.51595
0.082678,0.51511
0.083334,0.51427
0.083995,0.51343
0.084659,0.51259
0.085327,0.51176
0.086,0.51093
0.086676,0.51011
0.087356,0.50929
0.08804,0.50847
0.088728,0.50765
0.089419,0.50684
0.090114,0.50603
0.090812,0.50522
0.091514,0.50442
0.09222,0.50362
0.092929,0.50282
0.093641,0.50202
0.094356,0.50123
0.095075,0.50044
0.095797,0.49966
0.096522,0.49887
0.097251,0.49809
0.097982,0.49732
0.098716,0.49654
0.099454,0.49577
0.10019,0.495
0.10094,0.49424
0.10168,0.49347
0.10243,0.49271
0.10318,0.49195
0.10394,0.4912
0.10469,0.49045
0.10545,0.4897
0.10621,0.48895
0.10698,0.4882
0.10775,0.48746
0.10852,0.48672
0.10929,0.48599
0.11006,0.48525
0.11084,0.48452
0.11162,0.48379
0.1124,0.48306
0.11318,0.48234
0.11396,0.48161
0.11475,0.48089
0.11554,0.48017
0.11633,0.47946
0.11712,0.47874
0.11792,0.47803
0.11872,0.47732
0.11952,0.47661
0.12032,0.47591
0.12112,0.4752
0.12192,0.4745
0.12273,0.4738
0.12354,0.47311
0.12435,0.47241
0.12516,0.47172
0.12597,0.47102
0.12678,0.47033
0.1276,0.46964
0.12841,0.46896
0.12923,0.46827
0.13005,0.46759
0.13087,0.46691
0.1317,0.46623
0.13252,0.46555
0.13335,0.46487
0.13417,0.4642
0.135,0.46352
0.13583,0.46285
0.13666,0.46218
0.13749,0.46151
0.13832,0.46084
0.13915,0.46018
0.13999,0.45951
0.14082,0.45885
0.14166,0.45818
0.1425,0.45752
0.14334,0.45686
0.14417,0.4562
0.14501,0.45554
0.14586,0.45489
0.1467,0.45423
0.14754,0.45357
0.14838,0.45292
0.14923,0.45227
0.15007,0.45162
0.15092,0.45097
0.15177,0.45032
0.15261,0.44967
0.15346,0.44902
0.15431,0.44838
0.15516,0.44773
0.15601,0.44709
0.15687,0.44645
0.15772,0.44581
0.15857,0.44517
0.15943,0.44453
0.16029,0.44389
0.16114,0.44325
0.162,0.44262
0.16286,0.44198
0.16372,0.44135
0.16458,0.44072
0.16544,0.44009
0.1663,0.43946
0.16716,0.43883
0.16802,0.4382
0.16889,0.43757
0.16975,0.43695
0.17062,0.43632
0.17148,0.4357
0.17235,0.43508
0.17322,0.43446
0.17409,0.43384
0.17496,0.43322
0.17583,0.4326
0.1767,0.43198
0.17757,0.43137
0.17844,0.43075
0.17931,0.43014
0.18019,0.42952
0.18106,0.42891
0.18194,0.4283
0.18281,0.42769
0.18369,0.42708
0.18457,0.42647
0.18544,0.42587
0.18632,0.42526
0.1872,0.42466
0.18808,0.42405
0.18896,0.42345
0.18984,0.42285
0.19073,0.42225
0.19161,0.42165
0.19249,0.42105
0.19338,0.42045
0.19426,0.41986
0.19515,0.41926
0.19603,0.41867
0.19692,0.41807
0.19781,0.41748
0.19869,0.41689
0.19958,0.4163
0.20047,0.41571
0.20136,0.41512
0.20225,0.41453
0.20314,0.41394
0.20403,0.41335
0.20493,0.41277
0.20582,0.41218
0.20671,0.4116
0.20761,0.41102
0.2085,0.41044
0.2094,0.40986
0.21029,0.40928
0.21119,0.4087
0.21209,0.40812
0.21298,0.40754
0.21388,0.40696
0.21478,0.40639
0.21568,0.40581
0.21658,0.40524
0.21748,0.40467
0.21838,0.4041
0.21928,0.40352
0.22018,0.40295
0.22109,0.40238
0.22199,0.40182
0.22289,0.40125
0.2238,0.40068
0.2247,0.40011
0.22561,0.39955
0.22651,0.39899
0.22742,0.39842
0.22833,0.39786
0.22923,0.3973
0.23014,0.39673
0.23105,0.39617
0.23196,0.39561
0.23287,0.39506
0.23378,0.3945
0.23469,0.39394
0.2356,0.39338
0.23651,0.39283
0.23742,0.39227
0.23833,0.39172
0.23924,0.39116
0.24016,0.39061
0.24107,0.39006
0.24198,0.38951
0.2429,0.38896
0.24381,0.38841
0.24473,0.38786
0.24564,0.38731
0.24656,0.38676
0.24747,0.38621
0.24839,0.38567
0.24931,0.38512
0.25022,0.38457
0.25114,0.38403
0.25206,0.38349
0.25298,0.38294
0.2539,0.3824
0.25482,0.38186
0.25574,0.38132
0.25666,0.38078
0.25758,0.38024
0.2585,0.3797
0.25942,0.37916
0.26034,0.37862
0.26126,0.37809
0.26219,0.37755
0.26311,0.37701
0.26403,0.37648
0.26496,0.37594
0.26588,0.37541
0.26681,0.37488
0.26773,0.37435
0.26866,0.37382
0.26958,0.37329
0.27051,0.37276
0.27144,0.37223
0.27237,0.3717
0.27329,0.37117
0.27422,0.37065
0.27515,0.37012
0.27608,0.3696
0.27701,0.36907
0.27794,0.36855
0.27887,0.36803
0.2798,0.3675
0.28073,0.36698
0.28166,0.36646
0.2826,0.36594
0.28353,0.36543
0.28446,0.36491
0.2854,0.36439
0.28633,0.36388
0.28727,0.36336
0.2882,0.36285
0.28914,0.36233
0.29007,0.36182
0.29101,0.36131
0.29195,0.3608
0.29288,0.36029
0.29382,0.35978
0.29476,0.35927
0.2957,0.35876
0.29664,0.35826
0.29758,0.35775
0.29852,0.35725
0.29946,0.35674
0.3004,0.35624
0.30134,0.35574
0.30229,0.35524
0.30323,0.35474
0.30417,0.35424
0.30512,0.35374
0.30606,0.35325
0.307,0.35275
0.30795,0.35225
0.3089,0.35176
0.30984,0.35127
0.31079,0.35077
0.31174,0.35028
0.31268,0.34979
0.31363,0.3493
0.31458,0.34881
0.31553,0.34833
0.31648,0.34784
0.31743,0.34736
0.31838,0.34687
0.31933,0.34639
0.32029,0.34591
0.32124,0.34542
0.32219,0.34494
0.32314,0.34447
0.3241,0.34399
0.32505,0.34351
0.32601,0.34303
0.32696,0.34256
0.32792,0.34208
0.32888,0.34161
0.32983,0.34114
0.33079,0.34067
0.33175,0.3402
0.33271,0.33973
0.33367,0.33926
0.33463,0.3388
0.33559,0.33833
0.33655,0.33787
0.33751,0.33741
0.33847,0.33694
0.33944,0.33648
0.3404,0.33602
0.34136,0.33556
0.34233,0.33511
0.34329,0.33465
0.34426,0.3342
0.34522,0.33374
0.34619,0.33329
0.34716,0.33284
0.34812,0.33239
0.34909,0.33194
0.35006,0.33149
0.35103,0.33104
0.352,0.3306
0.35297,0.33015
0.35394,0.32971
0.35491,0.32927
0.35588,0.32883
0.35686,0.32839
0.35783,0.32795
0.3588,0.32751
0.35978,0.32708
0.36075,0.32664
0.36173,0.32621
0.3627,0.32578
0.36368,0.32535
0.36466,0.32492
0.36563,0.32449
0.36661,0.32406
0.36759,0.32364
0.36857,0.32321
0.36955,0.32279
0.37053,0.32237
0.37151,0.32195
0.37249,0.32153
0.37347,0.32111
0.37446,0.32069
0.37544,0.32028
0.37642,0.31986
0.37741,0.31945
0.37839,0.31904
0.37938,0.31863
0.38036,0.31822
0.38135,0.31781
0.38234,0.31741
0.38333,0.317
0.38431,0.3166
0.3853,0.3162
0.38629,0.3158
0.38728,0.3154
0.38827,0.315
0.38926,0.31461
0.39025,0.31421
0.39125,0.31382
0.39224,0.31343
0.39323,0.31304
0.39423,0.31265
0.39522,0.31226
0.39622,0.31188
0.39721,0.31149
0.39821,0.31111
0.3992,0.31073
0.4002,0.31035
0.4012,0.30997
0.4022,0.30959
0.4032,0.30922
0.4042,0.30884
0.4052,0.30847
0.4062,0.3081
0.4072,0.30773
0.4082,0.30736
0.4092,0.307
0.41021,0.30663
0.41121,0.30627
0.41221,0.3059
0.41322,0.30554
0.41422,0.30518
0.41523,0.30483
0.41623,0.30447
0.41724,0.30411
0.41825,0.30376
0.41925,0.30341
0.42026,0.30306
0.42127,0.30271
0.42228,0.30236
0.42329,0.30201
0.4243,0.30167
0.42531,0.30132
0.42632,0.30098
0.42733,0.30064
0.42834,0.3003
0.42935,0.29996
0.43036,0.29962
0.43138,0.29928
0.43239,0.29895
0.4334,0.29861
0.43442,0.29828
0.43543,0.29795
0.43645,0.29762
0.43746,0.29729
0.43848,0.29697
0.43949,0.29664
0.44051,0.29631
0.44153,0.29599
0.44255,0.29567
0.44356,0.29535
0.44458,0.29503
0.4456,0.29471
0.44662,0.29439
0.44764,0.29408
0.44866,0.29376
0.44968,0.29345
0.4507,0.29314
0.45172,0.29282
0.45274,0.29251
0.45376,0.29221
0.45478,0.2919
0.45581,0.29159
0.45683,0.29129
0.45785,0.29098
0.45887,0.29068
0.4599,0.29038
0.46092,0.29008
0.46195,0.28978
0.46297,0.28948
0.464,0.28918
0.46502,0.28888
0.46605,0.28859
0.46707,0.2883
0.4681,0.288
0.46913,0.28771
0.47015,0.28742
0.47118,0.28713
0.47221,0.28684
0.47324,0.28656
0.47426,0.28627
0.47529,0.28598
0.47632,0.2857
0.47735,0.28542
0.47838,0.28513
0.47941,0.28485
0.48044,0.28457
0.48147,0.28429
0.4825,0.28402
0.48353,0.28374
0.48456,0.28346
0.48559,0.28319
0.48662,0.28291
0.48765,0.28264
0.48869,0.28237
0.48972,0.2821
0.49075,0.28183
0.49178,0.28156
0.49282,0.28129
0.49385,0.28102
0.49488,0.28075
0.49592,0.28049
0.49695,0.28022
0.49798,0.27996
0.49902,0.2797
0.50005,0.27944
0.50109,0.27918
0.50212,0.27892
0.50316,0.27866
0.50419,0.2784
0.50523,0.27814
0.50626,0.27789
0.5073,0.27763
0.50834,0.27738
0.50938,0.27713
0.51041,0.27688
0.51145,0.27663
0.51249,0.27638
0.51353,0.27614
0.51457,0.2759
0.51561,0.27566
0.51665,0.27543
0.51769,0.27519
0.51873,0.27497
0.51978,0.27474
0.52082,0.27452
0.52187,0.2743
0.52291,0.27408
0.52396,0.27387
0.525,0.27366
0.52605,0.27346
0.5271,0.27326
0.52815,0.27306
0.5292,0.27286
0.53025,0.27267
0.5313,0.27248
0.53235,0.27229
0.5334,0.2721
0.53445,0.27192
0.5355,0.27174
0.53655,0.27157
0.53761,0.27139
0.53866,0.27122
0.53971,0.27105
0.54077,0.27089
0.54182,0.27073
0.54288,0.27057
0.54393,0.27041
0.54499,0.27025
0.54604,0.2701
0.5471,0.26995
0.54816,0.2698
0.54921,0.26965
0.55027,0.26951
0.55133,0.26936
0.55239,0.26922
0.55345,0.26909
0.5545,0.26895
0.55556,0.26882
0.55662,0.26868
0.55768,0.26855
0.55874,0.26843
0.5598,0.2683
0.56086,0.26818
0.56192,0.26805
0.56298,0.26793
0.56404,0.26782
0.5651,0.2677
0.56616,0.26759
0.56723,0.26748
0.56829,0.26737
0.56935,0.26726
0.57041,0.26716
0.57147,0.26705
0.57254,0.26695
0.5736,0.26686
0.57466,0.26676
0.57572,0.26667
0.57679,0.26658
0.57785,0.26649
0.57891,0.2664
0.57998,0.26632
0.58104,0.26624
0.58211,0.26616
0.58317,0.26608
0.58424,0.266
0.5853,0.26593
0.58637,0.26586
0.58743,0.26579
0.5885,0.26573
0.58956,0.26567
0.59063,0.26561
0.59169,0.26555
0.59276,0.26549
0.59382,0.26544
0.59489,0.26538
0.59596,0.26534
0.59702,0.26529
0.59809,0.26524
0.59915,0.2652
0.60022,0.26516
0.60129,0.26512
0.60235,0.26509
0.60342,0.26505
0.60449,0.26502
0.60555,0.265
0.60662,0.26497
0.60769,0.26495
0.60876,0.26493
0.60982,0.26491
0.61089,0.26489
0.61196,0.26488
0.61302,0.26486
0.61409,0.26485
0.61516,0.26485
0.61622,0.26484
0.61729,0.26484
0.61836,0.26484
0.61943,0.26484
0.62049,0.26485
0.62156,0.26486
0.62263,0.26488
0.6237,0.26489
0.62476,0.2649
0.62583,0.26492
0.6269,0.26494
0.62796,0.26495
0.62903,0.26497
0.6301,0.26499
0.63116,0.26501
0.63223,0.26503
0.6333,0.26506
0.63437,0.26509
0.63543,0.26512
0.6365,0.26515
0.63756,0.26519
0.63863,0.26523
0.6397,0.26527
0.64076,0.26531
0.64183,0.26535
0.6429,0.2654
0.64396,0.26545
0.64503,0.2655
0.64609,0.26555
0.64716,0.2656
0.64823,0.26566
0.64929,0.26572
0.65036,0.26578
0.65142,0.26585
0.65249,0.26591
0.65355,0.26598
0.65462,0.26606
0.65568,0.26613
0.65675,0.26621
0.65781,0.26629
0.65887,0.26638
0.65994,0.26647
0.661,0.26656
0.66206,0.26665
0.66313,0.26675
0.66419,0.26685
0.66525,0.26695
0.66631,0.26705
0.66738,0.26716
0.66844,0.26727
0.6695,0.26738
0.67056,0.26749
0.67162,0.26761
0.67268,0.26773
0.67374,0.26785
0.6748,0.26797
0.67586,0.2681
0.67692,0.26823
0.67798,0.26836
0.67904,0.26849
0.6801,0.26863
0.68115,0.26877
0.68221,0.26891
0.68327,0.26905
0.68433,0.2692
0.68538,0.26935
0.68644,0.2695
0.6875,0.26965
0.68855,0.2698
0.68961,0.26996
0.69066,0.27012
0.69172,0.27028
0.69277,0.27045
0.69383,0.27061
0.69488,0.27078
0.69593,0.27095
0.69699,0.27113
0.69804,0.2713
0.69909,0.27148
0.70014,0.27166
0.7012,0.27184
0.70225,0.27203
0.7033,0.27222
0.70435,0.27241
0.7054,0.2726
0.70645,0.27279
0.70749,0.27299
0.70854,0.27319
0.70959,0.27339
0.71064,0.2736
0.71168,0.27381
0.71273,0.27402
0.71378,0.27423
0.71482,0.27445
0.71587,0.27466
0.71691,0.27488
0.71795,0.27511
0.719,0.27533
0.72004,0.27556
0.72108,0.27579
0.72212,0.27602
0.72316,0.27626
0.7242,0.2765
0.72524,0.27674
0.72628,0.27698
0.72732,0.27723
0.72836,0.27748
0.7294,0.27773
0.73043,0.27798
0.73147,0.27824
0.7325,0.2785
0.73354,0.27876
0.73457,0.27902
0.73561,0.27929
0.73664,0.27956
0.73767,0.27983
0.7387,0.2801
0.73973,0.28038
0.74077,0.28065
0.74179,0.28094
0.74282,0.28122
0.74385,0.2815
0.74488,0.28179
0.74591,0.28208
0.74693,0.28238
0.74796,0.28267
0.74898,0.28297
0.75001,0.28327
0.75103,0.28357
0.75205,0.28387
0.75308,0.28418
0.7541,0.28449
0.75512,0.2848
0.75614,0.28511
0.75716,0.28543
0.75818,0.28575
0.75919,0.28607
0.76021,0.28639
0.76123,0.28672
0.76224,0.28704
0.76326,0.28737
0.76427,0.28771
0.76529,0.28804
0.7663,0.28838
0.76731,0.28871
0.76832,0.28906
0.76933,0.2894
0.77034,0.28974
0.77135,0.29009
0.77236,0.29044
0.77337,0.29079
0.77438,0.29114
0.77538,0.2915
0.77639,0.29186
0.77739,0.29221
0.7784,0.29258
0.7794,0.29294
0.7804,0.2933
0.78141,0.29367
0.78241,0.29404
0.78341,0.2944
0.78441,0.29478
0.78541,0.29515
0.78641,0.29552
0.78741,0.2959
0.78841,0.29627
0.78941,0.29665
0.7904,0.29703
0.7914,0.29741
0.7924,0.29779
0.79339,0.29817
0.79439,0.29856
0.79539,0.29894
0.79638,0.29933
0.79738,0.29971
0.79837,0.3001
0.79936,0.30049
0.80036,0.30088
0.80135,0.30127
0.80234,0.30166
0.80334,0.30205
0.80433,0.30244
0.80532,0.30283
0.80631,0.30323
0.80731,0.30362
0.8083,0.30401
0.80929,0.30441
0.81028,0.3048
0.81127,0.3052
0.81226,0.30559
0.81326,0.30599
0.81425,0.30639
0.81524,0.30678
0.81623,0.30718
0.81722,0.30757
0.81821,0.30797
0.8192,0.30837
0.82019,0.30877
0.82118,0.30916
0.82217,0.30957
0.82316,0.30997
0.82415,0.31037
0.82513,0.31078
0.82612,0.31119
0.8271,0.3116
0.82808,0.31202
0.82906,0.31244
0.83004,0.31286
0.83102,0.31329
0.832,0.31372
0.83298,0.31415
0.83395,0.31459
0.83492,0.31503
0.83589,0.31547
0.83686,0.31592
